NewsID	NewsTypeID	Title	SubTitle	Summary	Article	DateArticle	DateRelease	DateArchive	Active	Tags	URL
397	0	Watch CeeLo's Performance on the Today Show!			<p>   <object classid="clsid:D27CDB6E-AE6D-11cf-96B8-444553540000" codebase="http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=10,0,0,0" height="245" id="msnbc18c816" width="420"><param name="movie" value="http://www.msnbc.msn.com/id/32545640" /><param name="FlashVars" value="launch=50258912&amp;width=420&amp;height=245" /><param name="allowScriptAccess" value="always" /><param name="allowFullScreen" value="true" /><param name="wmode" value="transparent" /><embed allowfullscreen="true" allowscriptaccess="always" flashvars="launch=50258912&amp;width=420&amp;height=245" height="245" name="msnbc18c816" pluginspage="http://www.adobe.com/shockwave/download/download.cgi?P1_Prod_Version=ShockwaveFlash" src="http://www.msnbc.msn.com/id/32545640" type="application/x-shockwave-flash" width="420" wmode="transparent"></embed></object></p>  <p style="font-size:11px; font-family:Arial, Helvetica, sans-serif; color: #999; margin-top: 5px; background: transparent; text-align: center; width: 420px;">   Visit NBCNews.com for <a href="http://www.nbcnews.com" style="text-decoration:none !important; border-bottom: 1px dotted #999 !important; font-weight:normal !important; height: 13px; color:#5799DB !important;">breaking news</a>, <a href="http://www.msnbc.msn.com/id/3032507" style="text-decoration:none !important; border-bottom: 1px dotted #999 !important; font-weight:normal !important; height: 13px; color:#5799DB !important;">world news</a>, and <a href="http://www.msnbc.msn.com/id/3032072" style="text-decoration:none !important; border-bottom: 1px dotted #999 !important; font-weight:normal !important; height: 13px; color:#5799DB !important;">news about the economy</a></p>  <p>   <object classid="clsid:D27CDB6E-AE6D-11cf-96B8-444553540000" codebase="http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=10,0,0,0" height="245" id="msnbc2470c" width="420"><param name="movie" value="http://www.msnbc.msn.com/id/32545640" /><param name="FlashVars" value="launch=50257695&amp;width=420&amp;height=245" /><param name="allowScriptAccess" value="always" /><param name="allowFullScreen" value="true" /><param name="wmode" value="transparent" /><embed allowfullscreen="true" allowscriptaccess="always" flashvars="launch=50257695&amp;width=420&amp;height=245" height="245" name="msnbc2470c" pluginspage="http://www.adobe.com/shockwave/download/download.cgi?P1_Prod_Version=ShockwaveFlash" src="http://www.msnbc.msn.com/id/32545640" type="application/x-shockwave-flash" width="420" wmode="transparent"></embed></object></p>  <p style="font-size:11px; font-family:Arial, Helvetica, sans-serif; color: #999; margin-top: 5px; background: transparent; text-align: center; width: 420px;">   Visit NBCNews.com for <a href="http://www.nbcnews.com" style="text-decoration:none !important; border-bottom: 1px dotted #999 !important; font-weight:normal !important; height: 13px; color:#5799DB !important;">breaking news</a>, <a href="http://www.msnbc.msn.com/id/3032507" style="text-decoration:none !important; border-bottom: 1px dotted #999 !important; font-weight:normal !important; height: 13px; color:#5799DB !important;">world news</a>, and <a href="http://www.msnbc.msn.com/id/3032072" style="text-decoration:none !important; border-bottom: 1px dotted #999 !important; font-weight:normal !important; height: 13px; color:#5799DB !important;">news about the economy</a></p>  	2012-12-20 18:33:00.000	2012-12-20 18:33:00.000	2022-12-20 00:00:00.000	1	Cee Lo Green The Today Show	http://www.ceelogreen.com/news,view_397.htm
398	0	CeeLo's Journey Towards a Healthy Lifestyle			<p>   CeeLo is launching into the new year with a new goal in mind: to make health a habit! He&#39;s partnered up with <a href="http://www.ediets.com/" target="_blank">eDiets.com</a> to oversee and guide him on this journey - check out the video below and keep up with his progress <a href="http://www.ediets.com/ceelosjourney/" target="_blank">HERE</a></p>  <p>   <iframe allowfullscreen="" frameborder="0" height="315" src="http://www.youtube.com/embed/JxJ-bU5w-NA" width="560"></iframe></p>  	2012-12-20 21:05:00.000	2012-12-20 21:05:00.000	2022-12-20 00:00:00.000	1	ceelo health resolutions 2013	http://www.ceelogreen.com/news,view_398.htm
399	0	CeeLo on CNBC			<p>   CeeLo dropped by the NASDAQ this morning to speak about his partnership with <a href="http://www.ediets.com/ceelosjourney/" target="_blank">eDiets</a> and CNBC was there for an interview - Watch it below!</p>  <p>   <object classid="clsid:D27CDB6E-AE6D-11cf-96B8-444553540000" codebase="http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=9,0,0,0" height="380" id="cnbcplayer" width="400"> <param name="type" value="application/x-shockwave-flash" /> <param name="allowfullscreen" value="true" /> <param name="allowscriptaccess" value="always" /> <param name="quality" value="best" /> <param name="scale" value="noscale" /> <param name="wmode" value="transparent" /> <param name="bgcolor" value="#000000" /> <param name="salign" value="lt" /> <param name="flashVars" value="startTime=000" /> <param name="flashVars" value="endTime=000" /> <param name="movie" value="http://plus.cnbc.com/rssvideosearch/action/player/id/3000135689/code/cnbcplayershare" /> <embed allowfullscreen="true" allowscriptaccess="always" bgcolor="#000000" height="380" name="cnbcplayer" pluginspage="http://www.macromedia.com/go/getflashplayer" quality="best" salign="lt" scale="noscale" src="http://plus.cnbc.com/rssvideosearch/action/player/id/3000135689/code/cnbcplayershare" type="application/x-shockwave-flash" width="400" wmode="transparent"></embed></object></p>  	2012-12-21 20:39:00.000	2012-12-21 20:39:00.000	2022-12-21 00:00:00.000	1	ceelo ediets cnbc 2012 holiday	http://www.ceelogreen.com/news,view_399.htm
400	0	CeeLo on BloombergTV			<p>   CeeLo dropped by BloombergTV just before the holidays to talk about his resolution to make health a habit in 2013 with the help of his new partnership with <a href="http://www.ediets.com/ceelosjourney/" target="_blank">eDiets</a>! Watch the segment below</p>  <script src="http://player.ooyala.com/player.js?embedCode=c1cnAxODqmglNvrTKrEN3npn6MaPQD_p&playerBrandingId=8a7a9c84ac2f4e8398ebe50c07eb2f9d&width=640&deepLinkEmbedCode=c1cnAxODqmglNvrTKrEN3npn6MaPQD_p&height=360&thruParam_bloomberg-ui[popOutButtonVisible]=FALSE"></script>	2013-01-03 18:26:00.000	2013-01-03 18:26:00.000	2023-01-03 00:00:00.000	1	ceeLo Green Cee Lo eDiets Resolutions	http://www.ceelogreen.com/news,view_400.htm
401	0	'Only You' Stream on Rollingstone.com Tomorrow			<p>   tune in to RollingStone.com tomorrow morning for an exclusive first listen of my new track &#39;Only You&#39; feat. Lauriana Mae</p>  	2013-01-28 22:13:00.000	2013-01-28 22:13:00.000	2023-01-28 00:00:00.000	1	Ceelo Green,Lauriana Mae,Only You,Rolling Stone	http://www.ceelogreen.com/news,view_401.htm
402	0	'Only You' Featuring Lauriana Mae Streaming Now			<p>   Stream CeeLo&#39;s new song &#39;Only You&#39; featuring Lauriana Mae now on Rollingstone.com!</p>  <p>   <a href="http://atlr.ec/WMmTDN">http://atlr.ec/WMmTDN</a></p>  	2013-01-29 17:37:00.000	2013-01-29 17:37:00.000	2023-01-29 00:00:00.000	1	Ceelo Green,Lauriana Mae,Only You,Rolling Stone	http://www.ceelogreen.com/news,view_402.htm
403	0	'Only You' featuring Lauriana Mae Visualizer			<p>   Check out the new visualizer for CeeLo&#39;s new song &#39;Only You&#39; featuring Lauriana Mae!</p>  <p>   <iframe allowfullscreen="" frameborder="0" height="360" src="http://www.youtube.com/embed/gPTFnr0uUtw" width="640"></iframe></p>  	2013-01-31 15:12:00.000	2013-01-31 15:12:00.000	2023-01-31 00:00:00.000	1	Ceelo Green,Lauriana Mae,Only You,Rolling Stone	http://www.ceelogreen.com/news,view_403.htm
404	0	VIP Packages Now Available			<p>   VIP Packages are now avaialble for CeeLo Green IS Loberace, proudly presented by TY KU! Buy yours <a href="http://www.ticketmaster.com/Cee-Lo-Green-tickets/artist/1554714" target="_blank">HERE</a></p>  <p>   Packages include:</p>  <p>   <strong>Meet &amp; Greet Cee Lo Green!</strong></p>  <p>   Cee Lo Premium Q&amp;A Meet &amp; Greet Package&nbsp;</p>  <p>   1 Premium Seat in the First 10 Rows<br />   1 Q&amp;A session with Cee Lo<br />   1 Meet &amp; Greet and Photo Opportunity with Cee Lo<br />   1 Pair Oversized Sunglasses<br />   1 Cee Lo Calendar Wall Poster <br />   1 Commemorative VIP Laminate<br />   <br />   <strong>Cee Lo Enhanced Merchandise Package </strong><br />   1 Premium Seat Ticket<br />   1 Pair Oversized Sunglasses<br />   1 Cee Lo Calendar Wall Poster<br />   <br />   <br />   VIP packages are NON-TRANSFERRABLE. NO NAME CHANGES will be permitted under any circumstances. Premium Q&amp;A Meet &amp; Greet Package tickets are WILL CALL ONLY and will be available at the box office on the day of your event. You will receive an email from Artist Arena approximately one (1) week before the performance date with instructions for the Q&amp;A and Meet &amp; Greet (if applicable) and fulfillment of the package items</p>  	2013-02-06 19:15:00.000	2013-02-06 19:15:00.000	2023-02-06 00:00:00.000	1		http://www.ceelogreen.com/news,view_404.htm
405	0	Happy Valentine's Day!		Send an e-card to your Valentine today courtesy of CeeLo and Lauriana Mae.	<p>   Happy Valentine&rsquo;s Day from CeeLo Green!<br />   Send an e-card to your Valentine today courtesy of CeeLo and Lauriana Mae.<br />   <a href="http://onlyyou.ceelogreen.com/">http://onlyyou.ceelogreen.com/</a><br />   <br />   <a href="http://onlyyou.ceelogreen.com/"><img alt="" height="593" src="/ugc-1/1/1/0/ceelo V-Day.jpg" width="637" /></a></p>  	2013-02-14 19:46:00.000	2013-02-14 19:46:00.000	2023-02-14 00:00:00.000	1	Ceelo,Ceelo Green,Valentine's Day	http://www.ceelogreen.com/news,view_405.htm
406	0	World Premiere of 'Only You' featuring Lauriana Mae			<p>   Check out the world premiere of CeeLo and Lauriana Mae&#39;s new video for &#39;Only You&#39; exclusively on<a href="http://music-mix.ew.com/2013/02/27/cee-lo-only-you-video-lauriana-mae-exclusive/ "> Entertainment Weekly</a>!</p>  <p>   <a href="http://music-mix.ew.com/2013/02/27/cee-lo-only-you-video-lauriana-mae-exclusive/ ">http://music-mix.ew.com/2013/02/27/cee-lo-only-you-video-lauriana-mae-exclusive/</a></p>  	2013-02-27 19:04:00.000	2013-02-27 19:04:00.000	2023-02-27 00:00:00.000	1	CeeLo Green,Lauriana Mae,Only You,Entertainment Weekly	http://www.ceelogreen.com/news,view_406.htm
407	0	World Premiere of 'Only You' featuring Lauriana Mae			<p>   Check out the world premiere of &#39;Only You&#39; featuring Lauriana Mae on <a href="http://music-mix.ew.com/2013/02/27/cee-lo-only-you-video-lauriana-mae-exclusive/">Entertainment Weekly</a>!</p>  	2013-02-27 19:11:00.000	2013-02-27 19:11:00.000	2023-02-27 00:00:00.000	1	CeeLo Green,Lauriana Mae,Only You,Entertainment Weekly	http://www.ceelogreen.com/news,view_407.htm
408	0	Watch Now: "Only You (Featuring Lauriana Mae)"		Check out CeeLo's new music video for 'Only You' featuring Lauriana Mae!	<p>   Check out CeeLo&#39;s new music video for &#39;Only You&#39; featuring Lauriana Mae!<br />   <br />   <iframe allowfullscreen="" frameborder="0" height="315" src="http://www.youtube.com/embed/LcNkHLAqQZk" width="560"></iframe></p>  	2013-02-28 16:11:00.000	2013-02-28 16:11:00.000	2023-02-28 00:00:00.000	1	Ceelo,Ceelo Green,Only You,Music Video	http://www.ceelogreen.com/news,view_408.htm
409	0	CeeLo on Charlie Sheen's "Anger Mangement" TONIGHT			<p>   CeeLo&#39;s Vegas residency &quot;<a href="http://www.ticketmaster.com/CeeLo-Green-tickets/artist/1554714" target="_blank">CeeLo Green IS Loberace</a>&quot; presented by <a href="http://www.trytyku.com/" target="_blank">Ty Ku Sake &amp; Spirits</a> made its debut last night at <a href="http://www.planethollywoodresort.com/" target="_blank">Planet Hollywood Resort &amp; Casino</a> and TONIGHT CeeLo makes his debut on Charlie Sheen&#39;s &quot;<a href="http://www.fxnetworks.com/angermanagement" target="_blank">Anger Management</a>&quot; on <a href="http://www.fxnetworks.com/" target="_blank">FX Networks</a>. Tune in at 9:30pm to see Charlie take on CeeLo as an anger management client!</p>  	2013-03-01 01:43:00.000	2013-03-01 01:43:00.000	2023-03-01 00:00:00.000	1	ceelo charlie sheen anger management tv fx	http://www.ceelogreen.com/news,view_409.htm
410	0	SHARE ON with CeeLo & Ty Ku			<p>   CeeLo Green &amp; <a href="http://www.trytyku.com/" target="_blank">TY KU Sake</a> invite you to Share The World&rsquo;s Best Tasting Sake. Watch the commercial below and create your own &ldquo;Share On With CeeLo&rdquo; scene. Submit your photo for a chance to win a trip for two (2) to Share a Night with CeeLo. Monthly prizes will be awarded to those who #ShareOn </p>  <p>   <a href="http://www.facebook.com/teamtyku/app_100195660167877" target="_blank">CLICK HERE</a> to enter&nbsp;</p>  <p>   <iframe allowfullscreen="" frameborder="0" height="315" src="http://www.youtube.com/embed/vrmgIFxhbvI" width="560"></iframe></p>  	2013-03-04 22:56:00.000	2013-03-04 22:56:00.000	2023-03-04 00:00:00.000	1		http://www.ceelogreen.com/news,view_410.htm
411	0	Loberace Reviewed in the LA Times			<p>   Check out a great review of CeeLo Green IS Loberace presented by <a href="http://www.trytyku.com/home.html" target="_blank">Ty Ku</a> in the <em>Los Angeles Times</em> <a href="http://www.latimes.com/custompublishing/vegas/la-ss-a-ceelo-circus-20130305,0,923343.story" target="_blank">HERE</a>!</p>  <p>   Don&#39;t miss your chance to win a FREE FLYAWAY to Vegas for you and a guest including 2 nights at <a href="http://www.planethollywoodresort.com/" target="_blank">Planet Hollywood Resort &amp; Casino</a>, airfare, 2 VIP tickets to Loberace and more from eDiets! <a href="http://www.facebook.com/eDiets/app_438036202939837" target="_blank">ENTER HERE&nbsp;</a></p>  <p>   Tickets for Loberace are available <a href="http://www.ticketmaster.com/CeeLo-Green-tickets/artist/1554714?tm_link=edp_Artist_Name" target="_blank">HERE</a></p>  	2013-03-06 15:35:00.000	2013-03-06 15:35:00.000	2023-03-06 00:00:00.000	1	loberace ceelo la times vegas planet hollywood	http://www.ceelogreen.com/news,view_411.htm
412	0	Loberace in Billboard			<p>   CeeLo&#39;s Las Vegas residency, &quot;<a href="http://www.ticketmaster.com/CeeLo-Green-tickets/artist/1554714?tm_link=edp_Artist_Name" target="_blank">CeeLo Green IS Loberace</a>&quot; Presented by <a href="http://www.trytyku.com/" target="_blank">Ty Ku</a> just wrapped up its 3rd weekend of shows and now Billboard has a great interview with CeeLo talking the shows, Goodie Mob, and more. Read it <a href="http://www.billboard.com/articles/columns/pop-shop/1552312/ceelo-green-talks-las-vegas-residency-girl-power-solo-album" target="_blank">HERE</a></p>  	2013-03-18 15:16:00.000	2013-03-18 15:16:00.000	2023-03-18 00:00:00.000	1	loberace ceelo billboard 2013	http://www.ceelogreen.com/news,view_412.htm
413	0	Loberace Live Stream on AXS TV			<p>   Can&#39;t make it to Vegas for &quot;<a href="http://www.ticketmaster.com/CeeLo-Green-tickets/artist/1554714" target="_blank">CeeLo Green IS Loberace</a>&quot;? <a href="http://www.axs.tv/" target="_blank">AXS TV</a> will be live streaming the show this Saturday (March 23,2013) from Planet Hollywood Resort &amp; Casino! The show starts at 3:30am (EST)/ 12:30am (PST), so be sure to tune in or set your DVRs! All info <a href="http://www.axs.tv/blogs/ceelo-green-is-loberace-live-from-las-vegas-coming-to-axs-tv/" target="_blank">CLICK HERE</a></p>  	2013-03-19 20:55:00.000	2013-03-19 20:55:00.000	2023-03-19 00:00:00.000	1		http://www.ceelogreen.com/news,view_413.htm
414	0	CeeLo Talks with T3Live.com			<p>   <a href="http://www.t3live.com/articles/blog/4012-ceelo-green-interview-with-scott-redler-teaser.html" target="_blank"><img alt="" height="283" src="/ugc-1/1/1/0/Screen Shot 2013-04-09 at 5.48.14 PM.png" width="500" /></a></p>  <p>   CeeLo recently sat down with Scott Redler of the financial site <a href="http://www.t3live.com/" target="_blank">T3Live.com</a> to talk about his re-commitment to health with the help of <a href="http://www.ediets.com/" target="_blank">eDiets</a>, his own approach to personal finance and view on the stock market, and the work he does with his environmental charity, <a href="http://ghfoundation.org/" target="_blank">The GreenHouse Foundatio</a><a href="http://ghfoundation.org/" target="_blank">n</a>. Watch it below</p>  <p>   <iframe allowfullscreen="" frameborder="0" height="315" src="http://www.youtube.com/embed/53LS_sDLZyo" width="560"></iframe></p>  	2013-04-09 22:42:00.000	2013-04-09 22:42:00.000	2023-04-09 00:00:00.000	1		http://www.ceelogreen.com/news,view_414.htm
415	0	Juliet Simms "Wild Child" Official Video			<p>   Check out the brand new official video for &quot;<a href="https://itunes.apple.com/us/album/wild-child/id583472585?i=583472631" target="_blank">Wild Child</a>&quot; from <a href="http://www.julietsimms.com/" target="_blank">Juliet Simms</a>, CeeLo&#39;s co-management client and &quot;The Voice&quot; finalist! CeeLo also acted as Executive Producer for the video - watch below</p>  <p>   <object height="324" width="575"><param name="movie" value="http://videoplayer.vevo.com/embed/Embedded?videoId=USUV71300393&amp;playlist=false&amp;autoplay=0&amp;playerId=62FF0A5C-0D9E-4AC1-AF04-1D9E97EE3961 &amp;playerType=embedded&amp;env=0&amp;cultureName=en-US&amp;cultureIsRTL=False" /><param name="wmode" value="transparent" /><param name="bgcolor" value="#000000" /><param name="allowFullScreen" value="true" /><param name="allowScriptAccess" value="always" /><embed allowfullscreen="true" allowscriptaccess="always" bgcolor="#000000" height="324" src="http://videoplayer.vevo.com/embed/Embedded?videoId=USUV71300393&amp;playlist=false&amp;autoplay=0&amp;playerId=62FF0A5C-0D9E-4AC1-AF04-1D9E97EE3961 &amp;playerType=embedded&amp;env=0&amp;cultureName=en-US&amp;cultureIsRTL=False" type="application/x-shockwave-flash" width="575" wmode="transparent"></embed></object></p>  	2013-04-17 20:58:00.000	2013-04-17 20:58:00.000	2023-04-17 00:00:00.000	1	juliet simms ceelo cee lo wild child video premiere	http://www.ceelogreen.com/news,view_415.htm
416	0	CeeLo Performs "Only You" on Ellen			<p>   <img border="0" height="0" src="http://c.gigcount.com/wildfire/IMP/CXNID=2000002.11NXC/bT*xJmx*PTEzNjYzMTQ*MTc3MjEmcHQ9MTM2NjMxNDg3MDYzOSZwPSZkPSZnPTImbz*4NzNhMDVjOGRkNzk*MTUwYTc4ZjFjODg1/MDk5NzM4YyZvZj*w.gif" style="visibility:hidden;width:0px;height:0px;" width="0" /><object allowfullscreen="true" allownetworking="all" allowscriptaccess="always" data="http://cdnapi.kaltura.com/index.php/kwidget/wid/1_gdx4ow10/uiconf_id/6995152" height="316" id="kaltura_player_1366314415" name="kaltura_player_1366314415" type="application/x-shockwave-flash" width="480"><param name="allowScriptAccess" value="always" /><param name="allowNetworking" value="all" /><param name="allowFullScreen" value="true" /><param name="bgcolor" value="#000000" /><param name="movie" value="http://cdnapi.kaltura.com/index.php/kwidget/wid/1_gdx4ow10/uiconf_id/6995152" /><param name="flashVars" value="" />CeeLo dropped by Ellen yesterday to perform &quot;Only You&quot; with Lauriana Mae! Watch it below<br />   &nbsp;<a href="http://corp.kaltura.com">video platform</a><a href="http://corp.kaltura.com/video_platform/video_management">video management</a><a href="http://corp.kaltura.com/solutions/video_solution">video solutions</a><a href="http://corp.kaltura.com/video_platform/video_publishing">video player</a></object></p>  	2013-04-18 20:54:00.000	2013-04-18 20:54:00.000	2023-04-18 00:00:00.000	1		http://www.ceelogreen.com/news,view_416.htm
